data_year,criminal_act_id,offense_id
2021,9,168467215
2021,9,168467216
2021,9,168467219
2021,9,168467223
2021,6,168467228
2021,9,168467230
2021,9,168467231
2021,6,168467232
2021,9,168467233
2021,9,168467234
2021,9,171450651
2021,6,168467235
2021,8,168467237
2021,9,168467239
2021,6,168467240
2021,9,168467241
2021,9,168467242
2021,6,171450655
2021,1,171450659
2021,9,171450661
2021,9,171450665
2021,8,171450666
2021,9,171450668
2021,8,171450669
2021,6,171450670
2021,9,171450671
2021,9,171450674
2021,9,171450676
2021,9,171450677
2021,9,171450678
2021,8,171450683
2021,9,171450684
2021,9,171450685
2021,9,171450686
2021,9,171450694
2021,9,171450695
2021,9,171450698
2021,9,171450700
2021,9,171450701
2021,6,171450703
2021,6,171450704
2021,9,176572191
2021,9,176572192
2021,6,171450709
2021,9,171450713
2021,9,171450717
2021,9,171450720
2021,8,171450725
2021,3,173951762
2021,8,171450729
2021,3,173951764
2021,9,176572193
2021,9,171450732
2021,9,171450733
2021,3,176572194
2021,8,173951766
2021,9,171450734
2021,9,171450740
2021,9,173951768
2021,8,171450741
2021,3,173951770
2021,9,173951772
2021,8,173951773
2021,9,171450747
2021,9,173951776
2021,9,173951777
2021,9,173951778
2021,6,173951779
2021,6,173951781
2021,6,176572196
2021,6,176572197
2021,9,173951784
2021,9,173951786
2021,9,173951787
2021,9,173951788
2021,9,173951790
2021,9,173951792
2021,9,173951793
2021,3,173951796
2021,9,173951797
2021,9,173951801
2021,9,173951805
2021,9,173951806
2021,9,173951810
2021,6,173951816
2021,9,173951819
2021,6,173951820
2021,9,176572200
2021,9,173951824
2021,9,173951826
2021,9,173951830
2021,6,176572201
2021,9,173951843
2021,3,176572202
2021,9,173951847
2021,3,176572205
2021,3,176572207
2021,9,176572208
2021,9,173951850
2021,3,176572209
2021,3,176572211
2021,9,173951857
2021,9,173951860
2021,9,173951862
2021,2,176572214
2021,3,176572214
2021,9,176572215
2021,6,176572216
2021,9,176572217
2021,3,176572218
2021,6,176572219
2021,9,176572220
2021,9,176572223
2021,9,176572226
2021,6,176572227
2021,8,176572228
2021,6,176572229
2021,6,176572246
2021,6,176572247
2021,6,176572249
2021,9,176572253
2021,9,176572255
2021,6,176572256
2021,10,176572257
2021,9,176572258
2021,9,176572263
2021,9,176572264
2021,6,176572269
2021,9,176572272
2021,9,176572276
2021,9,176572278
2021,9,176572279
2021,9,176572283
2021,9,176572284
2021,9,176572287
2021,9,176572289
2021,6,176572291
2021,9,176572292
2021,9,176572293
2021,8,176572294
2021,9,176572295
2021,9,161593416
2021,9,166181794
2021,9,166181807
2021,9,166181818
2021,9,166181835
2021,6,166181845
2021,6,166181849
2021,9,166181867
2021,9,166181886
2021,6,166181887
2021,9,166181890
2021,9,166181891
2021,6,166181892
2021,9,166181907
2021,9,166181910
2021,9,166181916
2021,9,166181917
2021,9,166181922
2021,6,166181925
2021,9,166181932
2021,9,166181933
2021,6,166181934
2021,4,166181935
2021,9,166181936
2021,4,166181937
2021,6,166181937
2021,9,166181940
2021,6,166181941
2021,9,166181942
2021,9,166181943
2021,6,166181946
2021,6,166181947
2021,9,166181952
2021,6,166181956
2021,9,166181959
2021,6,166181960
2021,9,166181961
2021,9,166181969
2021,9,166181978
2021,9,166181986
2021,6,166181988
2021,9,171622540
2021,6,171622542
2021,6,171622543
2021,9,171622544
2021,9,171622549
2021,9,171622558
2021,6,171622562
2021,9,171622567
2021,8,171622568
2021,9,171622571
2021,9,171622573
2021,9,171622576
2021,9,171622578
2021,9,171622579
2021,9,171622589
2021,9,171622591
2021,9,171622592
2021,9,171622597
2021,6,171622602
2021,9,171622606
2021,9,171622615
2021,6,171622616
2021,6,171622617
2021,9,171622618
2021,6,171622619
2021,9,171622621
2021,9,171622622
2021,6,171622624
2021,9,171622626
2021,5,171622627
2021,9,171622630
2021,9,171622676
2021,6,171622678
2021,6,171622679
2021,9,171622692
2021,9,171622699
2021,9,171622700
2021,9,171622791
2021,9,171622800
2021,9,171622803
2021,7,171622812
2021,9,171622815
2021,9,171622837
2021,9,171622845
2021,9,171622846
2021,6,171622850
2021,6,171622851
2021,9,171622855
2021,9,171622856
2021,6,171622859
2021,9,171622860
2021,9,171622861
2021,9,171622864
2021,6,175998057
2021,9,171622865
2021,9,171622868
2021,9,171622869
2021,9,175998061
2021,9,175998063
2021,9,175998064
2021,6,175998068
2021,9,175998078
2021,9,175998082
2021,9,175998083
2021,9,175998085
2021,9,175998093
2021,9,175998094
2021,4,179201096
2021,9,175998096
2021,9,175998102
2021,9,175998103
2021,9,175998105
2021,9,175998106
2021,9,175998107
2021,6,175998109
2021,6,175998110
2021,6,175998112
2021,9,175998113
2021,9,175998116
2021,9,175998118
2021,9,175998121
2021,9,175998126
2021,6,175998128
2021,6,175998136
2021,6,175998137
2021,14,175998140
2021,9,175998141
2021,6,175998142
2021,9,175998144
2021,9,175998146
2021,9,175998149
2021,9,175998153
2021,9,175998154
2021,6,175998157
2021,9,175998159
2021,6,175998163
2021,3,175998169
2021,9,175998172
2021,9,175998181
2021,6,161593418
2021,6,161597342
2021,9,161597341
2021,8,161597345
2021,8,161597343
2021,8,161597344
2021,9,161597346
2021,9,161597348
2021,9,161593420
2021,6,161597351
2021,9,161597350
2021,9,161593421
2021,6,161597352
2021,6,161597353
2021,6,161593422
2021,6,161593423
2021,6,161597355
2021,6,161597356
2021,6,161597357
2021,6,161593425
2021,6,161593424
2021,9,161593426
2021,6,161597359
2021,6,161597358
2021,9,161593428
2021,8,161593429
2021,6,161597360
2021,6,161597361
2021,6,161593434
2021,6,161593433
2021,6,161597362
2021,9,161593435
2021,9,163083462
2021,9,163080155
2021,6,163083463
2021,6,163083464
2021,9,163083465
2021,9,163080160
2021,9,163083468
2021,6,163083469
2021,6,163083471
2021,9,163080168
2021,9,163080166
2021,9,163083472
2021,6,163083473
2021,6,163083474
2021,9,163080169
2021,9,163083476
2021,9,163083478
2021,7,163080173
2021,9,163083479
2021,9,163083480
2021,9,163083483
2021,6,163080177
2021,6,163080178
2021,6,163080179
2021,6,163080180
2021,9,164367374
2021,9,164367377
2021,1,164367379
2021,9,164367380
2021,9,164367381
2021,9,164367382
2021,6,164367383
2021,6,164367384
2021,9,164367395
2021,9,164367396
2021,9,164367399
2021,9,164367400
2021,1,164367404
2021,9,164367405
2021,6,164367406
2021,6,164367413
2021,9,164367415
2021,9,164367416
2021,6,165974723
2021,9,165974726
2021,6,165974727
2021,9,165974729
2021,9,165974730
2021,9,165974731
2021,8,165974733
2021,9,165974734
2021,9,165974736
2021,9,165974737
2021,6,165974739
2021,6,165974740
2021,6,165974747
2021,9,172079171
2021,6,165974749
2021,9,165974753
2021,9,165974752
2021,6,165974754
2021,1,165974756
2021,1,165974757
2021,6,165974758
2021,9,165974759
2021,4,165974761
2021,9,165974762
2021,9,165974764
2021,6,165974766
2021,9,165974767
2021,9,165974768
2021,9,165974769
2021,8,165974772
2021,8,165974773
2021,9,165974774
2021,6,165974775
2021,9,165974778
2021,6,165974779
2021,6,165974780
2021,9,165974781
2021,6,165974782
2021,9,165974784
2021,9,165974785
2021,9,165974786
2021,9,165974789
2021,8,165974790
2021,6,165974791
2021,9,165974792
2021,9,167229413
2021,9,167229414
2021,9,167229415
2021,8,167229417
2021,6,167229418
2021,9,167229420
2021,9,167229424
2021,9,167229427
2021,6,167229429
2021,6,167229431
2021,9,167229433
2021,9,167229434
2021,9,167229435
2021,6,167229436
2021,9,167229437
2021,6,167229439
2021,9,167229440
2021,6,167229441
2021,8,167229447
2021,9,167229446
2021,6,167229448
2021,9,167229449
2021,9,167229452
2021,8,167229453
2021,6,167229457
2021,9,167229458
2021,9,167229459
2021,12,167229460
2021,6,167229461
2021,9,167229462
2021,9,167229463
2021,9,167229464
2021,6,167229465
2021,8,167229466
2021,9,167229467
2021,6,167229469
2021,9,167229470
2021,9,167229471
2021,6,167229472
2021,6,167229473
2021,8,167229474
2021,3,167229475
2021,9,167229478
2021,9,168049308
2021,8,168049311
2021,6,168049316
2021,9,168049318
2021,9,168049319
2021,9,168049320
2021,6,168049321
2021,9,168049323
2021,9,168049324
2021,9,168049325
2021,9,168049335
2021,9,161332086
2021,9,161332085
2021,9,161329377
2021,3,168049337
2021,9,161329378
2021,9,161332087
2021,9,168049338
2021,9,168049339
2021,9,168049341
2021,6,168049342
2021,9,168049343
2021,9,168049345
2021,6,163054023
2021,9,168049348
2021,9,168049351
2021,9,168049356
2021,6,164366492
2021,6,164366493
2021,6,168049357
2021,9,168049358
2021,9,168049359
2021,9,164366496
2021,9,168049361
2021,6,170067548
2021,9,168049362
2021,6,170067549
2021,6,168049363
2021,9,168049364
2021,6,168049365
2021,9,168049366
2021,9,168049369
2021,4,168049370
2021,9,168049371
2021,9,168049375
2021,6,168049377
2021,6,165596571
2021,9,168049376
2021,9,169484045
2021,1,165596572
2021,6,165596573
2021,9,169484048
2021,9,169484049
2021,8,169484051
2021,9,169484054
2021,9,169418693
2021,9,169484055
2021,9,169484056
2021,9,165596581
2021,6,169484069
2021,9,165596582
2021,9,169484079
2021,9,169484083
2021,6,169484089
2021,8,165596586
2021,9,169484093
2021,9,168011879
2021,6,169484098
2021,1,169484103
2021,9,169484117
2021,9,169484122
2021,9,165596588
2021,6,169484153
2021,9,168011886
2021,9,168011890
2021,9,169484157
2021,9,168011891
2021,9,169484166
2021,6,169484171
2021,6,174698179
2021,6,169484226
2021,9,168011897
2021,6,169484227
2021,9,169484244
2021,6,169484263
2021,9,168011902
2021,9,169484265
2021,9,169418697
2021,6,169484278
2021,9,169418699
2021,9,169484283
2021,9,169484308
2021,9,169418701
2021,6,171005792
2021,6,170415603
2021,9,170415604
2021,9,171005793
2021,9,170415605
2021,9,171005799
2021,8,170415607
2021,6,171005802
2021,9,171005803
2021,6,170415609
2021,9,171005804
2021,8,171005810
2021,9,170415612
2021,9,171005812
2021,9,171546600
2021,9,171005814
2021,6,171546601
2021,9,171005816
2021,1,171005845
2021,6,173481913
2021,9,173481918
2021,9,174698181
2021,9,176284538
2021,9,171005846
2021,9,171005848
2021,9,171005849
2021,6,174698187
2021,6,171005851
2021,9,177402076
2021,9,171005853
2021,9,176284540
2021,9,171005854
2021,9,171005855
2021,9,171005856
2021,6,171005857
2021,11,171005858
2021,9,176284543
2021,9,171005859
2021,9,171005861
2021,6,171005862
2021,6,171005863
2021,6,176284548
2021,6,171005864
2021,9,171005866
2021,6,172079177
2021,9,180000489
2021,6,172079179
2021,6,172079180
2021,9,172079181
2021,11,172079183
2021,6,172079185
2021,6,172079188
2021,9,172079190
2021,9,172079191
2021,9,172079192
2021,9,172079194
2021,9,172079195
2021,9,172079197
2021,9,172079201
2021,8,171005869
2021,8,172079202
2021,9,172079206
2021,9,172079207
2021,9,172079210
2021,9,172079213
2021,1,172079214
2021,14,172079215
2021,6,172079216
2021,6,172079217
2021,9,172079218
2021,9,172079219
2021,6,172079220
2021,6,172079221
2021,9,172079223
2021,6,172079226
2021,6,172079228
2021,6,172079230
2021,1,172079231
2021,9,173557068
2021,9,173557069
2021,6,173557072
2021,9,173557074
2021,9,173557075
2021,9,173557078
2021,6,173557079
2021,9,173557168
2021,6,173557174
2021,9,173557175
2021,9,173557182
2021,8,173557185
2021,9,173557192
2021,9,173557193
2021,8,173557195
2021,9,173557198
2021,6,173557203
2021,6,173557209
2021,9,173557210
2021,6,173557214
2021,6,173557215
2021,6,173557216
2021,9,173557217
2021,8,174803226
2021,6,174803228
2021,6,174803231
2021,9,174803232
2021,9,174803236
2021,9,180480429
2021,9,169575902
2021,9,174803237
2021,6,174803239
2021,9,169575898
2021,1,174803240
2021,9,178397829
2021,6,174803241
2021,9,174803244
2021,6,180480433
2021,8,180480433
2021,9,174803248
2021,6,174893409
2021,6,178397830
2021,6,174803253
2021,9,180480437
2021,9,169575893
2021,9,174803254
2021,8,173955812
2021,9,174803256
2021,9,178397832
2021,9,174803258
2021,9,176321974
2021,6,174803259
2021,9,176321975
2021,9,174803260
2021,6,174803261
2021,8,175998504
2021,8,175998505
2021,8,175998507
2021,6,175998508
2021,6,175998511
2021,9,171744130
2021,6,173955799
2021,6,175998512
2021,6,173955800
2021,8,173955800
2021,6,175998513
2021,6,175998516
2021,6,173955796
2021,6,173955797
2021,9,175998519
2021,9,175998520
2021,6,175998523
2021,6,174893411
2021,8,174893411
2021,6,175998525
2021,6,174893405
2021,6,174893406
2021,8,175998528
2021,9,176321980
2021,9,178397838
2021,9,175998530
2021,6,178397839
2021,7,178397839
2021,8,178397839
2021,6,178397840
2021,7,178397840
2021,8,178397840
2021,9,176321976
2021,6,175998531
2021,9,175998534
2021,6,180480458
2021,8,180480459
2021,9,178397841
2021,9,178397842
2021,9,175998535
2021,6,178397843
2021,9,175998540
2021,6,178397844
2021,3,175998541
2021,9,175998542
2021,6,175998544
2021,1,175998547
2021,6,175998548
2021,6,175998549
2021,6,175998550
2021,9,175998553
2021,6,175998555
2021,6,175998556
2021,9,175998557
2021,9,175998561
2021,6,175998562
2021,6,177125767
2021,9,176322009
2021,4,178218573
2021,9,168240135
2021,4,168240136
2021,9,166648473
2021,9,166648474
2021,6,176321987
2021,9,168240139
2021,9,168240140
2021,9,176321990
2021,3,171744137
2021,4,174893412
2021,9,174893414
2021,6,176322007
2021,6,176322008
2021,9,178397856
2021,9,176322005
2021,6,177125768
2021,6,177125769
2021,6,161940572
2021,6,177125772
2021,9,161945166
2021,8,177125773
2021,6,161940573
2021,6,177125775
2021,6,177125776
2021,9,161945167
2021,6,177125777
2021,6,177125778
2021,6,177125780
2021,6,176301363
2021,6,176301364
2021,9,177125781
2021,9,177125782
2021,6,177125783
2021,6,177125784
2021,6,177125785
2021,9,177125786
2021,9,177125787
2021,6,177125788
2021,6,163444463
2021,6,163444464
2021,9,177125789
2021,6,177125790
2021,9,163444465
2021,6,177125791
2021,9,177125793
2021,9,163444472
2021,9,177125795
2021,9,177125796
2021,9,177125797
2021,9,177125798
2021,6,165715470
2021,9,177125799
2021,6,177125800
2021,9,165715471
2021,9,177125801
2021,6,177125802
2021,9,165715473
2021,6,177125803
2021,6,177125804
2021,9,177125805
2021,9,177125806
2021,9,177125807
2021,9,177125808
2021,8,165715474
2021,6,177125809
2021,9,177125810
2021,9,177125811
2021,6,165715475
2021,6,177125812
2021,9,177125814
2021,9,177125816
2021,9,165715476
2021,6,177125818
2021,9,177125820
2021,6,177125821
2021,6,177125822
2021,6,177125827
2021,6,177125828
2021,6,177125829
2021,6,177125830
2021,6,177125831
2021,6,177125832
2021,9,177125834
2021,6,177125835
2021,6,177125836
2021,6,177125837
2021,9,177125838
2021,9,177125839
2021,9,177125840
2021,8,166394001
2021,9,165049922
2021,9,177718562
2021,6,177718563
2021,6,177718564
2021,9,165715480
2021,9,175632419
2021,9,166394003
2021,9,166394006
2021,9,173589855
2021,9,173589857
2021,9,175632420
2021,9,173589860
2021,9,175632422
2021,9,175632423
2021,5,175632424
2021,9,161619786
2021,8,173623783
2021,9,165715488
2021,7,165715490
2021,6,165715494
2021,9,165715495
2021,9,173623784
2021,6,165715501
2021,9,165715502
2021,6,172046810
2021,9,172046811
2021,6,172046814
2021,9,172046867
2021,6,172046868
2021,6,177718577
2021,6,177718580
2021,6,177718581
2021,6,177718582
2021,6,176301365
2021,9,172046870
2021,6,177718584
2021,6,176301366
2021,6,176301367
2021,6,177718589
2021,3,177718590
2021,9,172046876
2021,9,172046877
2021,6,177718591
2021,7,177718592
2021,9,172046879
2021,8,177718593
2021,6,177718597
2021,6,177718598
2021,9,172046884
2021,6,172046885
2021,9,173623788
2021,6,177718600
2021,6,172046888
2021,6,172046889
2021,6,174620458
2021,9,177718605
2021,8,173623790
2021,6,174620465
2021,9,173623791
2021,6,177718611
2021,6,177718612
2021,9,174620468
2021,6,177718614
2021,6,177718622
2021,6,176301369
2021,6,176301370
2021,9,177718628
2021,6,177718630
2021,6,177718631
2021,9,177718637
2021,9,177718638
2021,6,177718642
2021,6,177718643
2021,3,177718646
2021,9,177718649
2021,9,161630771
2021,9,161630773
2021,9,161632164
2021,9,161632165
2021,9,161632167
2021,9,161632168
2021,9,161630775
2021,9,161630778
2021,9,161632175
2021,9,161632176
2021,9,161632178
2021,9,161632179
2021,8,161632180
2021,9,164292447
2021,9,161632182
2021,9,178230336
2021,9,161632184
2021,9,164292458
2021,9,164292459
2021,9,164292461
2021,9,164292465
2021,9,164292466
2021,6,164292469
2021,9,164292470
2021,8,164292475
2021,8,164292476
2021,9,164292479
2021,9,164292480
2021,9,164292481
2021,6,176706298
2021,9,176705885
2021,9,176705893
2021,9,176705894
2021,9,176705895
2021,9,176705900
2021,9,176705906
2021,9,176705915
2021,6,176705931
2021,6,176705932
2021,9,176705946
2021,9,176705950
2021,6,176705964
2021,9,176705983
2021,9,176705986
2021,9,176705994
2021,9,176705995
2021,9,176705999
2021,9,176706050
2021,9,176706059
2021,9,176706225
2021,9,176706132
2021,6,176706133
2021,9,176706124
2021,9,176706126
2021,6,176706136
2021,6,176706137
2021,9,176706139
2021,9,176706142
2021,9,176706144
2021,9,176706209
2021,9,176706216
2021,9,176706256
2021,9,176706263
2021,4,176706436
2021,9,176706274
2021,9,176706275
2021,9,176706276
2021,9,176706277
2021,9,176706285
2021,6,176706287
2021,9,176706289
2021,6,177402096
2021,9,176706407
2021,9,176706408
2021,6,176706290
2021,9,176706294
2021,9,176706302
2021,9,176706305
2021,9,176706308
2021,9,176706437
2021,9,176706309
2021,6,176706313
2021,6,176706314
2021,6,176706315
2021,6,176706316
2021,9,176706318
2021,9,176706325
2021,9,176706347
2021,9,176706375
2021,9,176706379
2021,9,176706386
2021,9,176706417
2021,9,176706418
2021,9,176706400
2021,9,176706422
2021,9,176706428
2021,9,176887683
2021,9,176706431
2021,9,176706442
2021,6,176706434
2021,9,176706435
2021,9,176887686
2021,9,176706443
2021,9,176706444
2021,9,176706446
2021,9,176887690
2021,2,176706448
2021,8,176706450
2021,9,176706452
2021,9,176887749
2021,9,176887756
2021,9,176888187
2021,9,161613935
2021,9,161619805
2021,9,161619814
2021,9,161619823
2021,9,161613948
2021,9,161619840
2021,6,161619848
2021,9,161619851
2021,9,161613958
2021,9,161619866
2021,9,161613961
2021,9,161619888
2021,6,161613984
2021,9,161619940
2021,9,161619964
2021,8,164269956
2021,9,164269957
2021,6,164269960
2021,9,164269962
2021,9,164269981
2021,6,164269983
2021,6,164269984
2021,9,164269987
2021,9,164269988
2021,9,179544718
2021,6,164269996
2021,2,164270003
2021,9,164270005
2021,2,164270017
2021,8,164270025
2021,8,164270026
2021,9,164270035
2021,9,164270037
2021,9,164270038
2021,2,164270043
2021,6,164270044
2021,9,164270046
2021,9,164270049
2021,9,164270056
2021,9,164270057
2021,6,164270064
2021,9,164270065
2021,9,164270071
2021,6,164270072
2021,6,164270073
2021,9,164270086
2021,9,164270091
2021,9,164270096
2021,6,164448845
2021,6,164448847
2021,9,164448870
2021,9,164448880
2021,9,164448881
2021,9,164448885
2021,9,164448891
2021,9,164448892
2021,9,164448893
2021,9,164448899
2021,6,164448904
2021,6,164448907
2021,8,164448907
2021,9,164448908
2021,9,164448911
2021,9,164448912
2021,9,164448915
2021,9,164448917
2021,9,164448920
2021,6,164448921
2021,9,164448923
2021,6,164448925
2021,9,164448927
2021,9,164448929
2021,6,164448930
2021,9,165660671
2021,9,165660673
2021,6,165660674
2021,9,165660675
2021,9,165660681
2021,9,165660682
2021,9,165660686
2021,9,165660697
2021,9,165660701
2021,9,165660702
2021,9,165660704
2021,9,165660711
2021,9,165660713
2021,6,165660715
2021,9,165660721
2021,9,165660731
2021,9,165660732
2021,3,165660733
2021,9,165660738
2021,9,165660741
2021,3,165660742
2021,9,165660747
2021,9,166544049
2021,6,166544053
2021,9,166544056
2021,9,166544062
2021,9,166544063
2021,9,166544065
2021,2,166544070
2021,9,166544073
2021,3,166544080
2021,6,166544083
2021,9,166544089
2021,9,166544092
2021,6,166544097
2021,9,166544098
2021,9,166544099
2021,9,166544101
2021,9,166544102
2021,9,166544107
2021,9,166544108
2021,9,166544110
2021,9,166544111
2021,9,166544113
2021,6,166544115
2021,6,166544116
2021,7,166544116
2021,8,166544116
2021,9,166544117
2021,9,166544123
2021,9,166544124
2021,9,166544130
2021,9,166544132
2021,9,166544133
2021,9,166544134
2021,9,166544136
2021,9,170076395
2021,9,166544143
2021,9,166544144
2021,9,166544146
2021,4,166544149
2021,9,166544151
2021,9,166544155
2021,8,166544157
2021,9,166544163
2021,9,166544164
2021,9,166544166
2021,9,166544169
2021,9,166544170
2021,9,166544171
2021,9,166544172
2021,9,166544175
2021,6,168246384
2021,9,168246407
2021,9,168246423
2021,9,168246431
2021,9,168246437
2021,9,168246443
2021,9,168246446
2021,9,168246462
2021,1,168246467
2021,8,168246467
2021,9,168246477
2021,6,168246489
2021,9,168246501
2021,9,168246516
2021,9,168246523
2021,9,168246541
2021,9,168246565
2021,9,168246567
2021,6,168246573
2021,9,168246575
2021,2,168246577
2021,9,168246603
2021,9,168246604
2021,9,168246607
2021,9,168246611
2021,6,168246619
2021,9,168246624
2021,9,168246634
2021,9,168246648
2021,9,168246659
2021,9,168246663
2021,9,168246684
2021,9,168246690
2021,9,168246694
2021,9,168246712
2021,9,168246723
2021,9,169484319
2021,9,169484354
2021,9,169484355
2021,9,171682964
2021,9,169484378
2021,9,169484394
2021,9,169484434
2021,9,169484439
2021,9,169484449
2021,9,169484453
2021,9,169484454
2021,9,169484457
2021,9,169484459
2021,9,169484460
2021,9,169484461
2021,6,169484467
2021,9,169484471
2021,9,169484472
2021,9,169484474
2021,2,169484479
2021,6,169484480
2021,9,169484481
2021,4,169484482
2021,9,169484483
2021,8,169484492
2021,9,169484493
2021,9,169484501
2021,6,169484503
2021,9,169484504
2021,9,169484505
2021,9,169484510
2021,6,169484514
2021,9,169484515
2021,9,169484519
2021,9,169484520
2021,9,170652709
2021,9,170652710
2021,9,170652711
2021,9,170652722
2021,6,170652724
2021,9,170652725
2021,9,170652726
2021,9,170652727
2021,9,170652731
2021,9,170652737
2021,9,171744159
2021,9,163539260
2021,9,170652739
2021,3,165726076
2021,9,170652740
2021,9,164830623
2021,9,170652746
2021,9,170652754
2021,9,165726078
2021,6,163539270
2021,9,170652755
2021,5,164830625
2021,9,170652759
2021,9,170652768
2021,3,163539278
2021,3,164830626
2021,3,163539279
2021,5,164830627
2021,6,171744140
2021,9,170652770
2021,6,173955867
2021,9,170652774
2021,9,164830629
2021,9,170652775
2021,3,165726079
2021,9,170652779
2021,9,164830634
2021,9,170652799
2021,9,164830636
2021,3,164830637
2021,9,164830639
2021,9,164830641
2021,3,165726080
2021,9,176322017
2021,9,164830643
2021,3,164830644
2021,9,164830645
2021,3,165726081
2021,9,164830646
2021,9,166648491
2021,9,171682968
2021,9,164830647
2021,9,164830648
2021,9,164830649
2021,6,164830651
2021,6,164830652
2021,9,164830653
2021,9,165726083
2021,9,165726084
2021,9,171682970
2021,9,165726087
2021,9,171682972
2021,6,174893444
2021,6,171682973
2021,6,166648640
2021,9,171682975
2021,9,171682978
2021,6,165726093
2021,9,165726095
2021,9,165726094
2021,9,171682980
2021,9,166648631
2021,12,168240166
2021,2,171682987
2021,9,166648492
2021,10,171682989
2021,9,171682991
2021,6,166648481
2021,6,166648482
2021,9,171683003
2021,9,166648485
2021,9,166648498
2021,9,171683004
2021,9,166648486
2021,9,171683011
2021,9,166648493
2021,6,166648641
2021,9,171683016
2021,6,166648484
2021,9,171683020
2021,3,166648487
2021,9,166648638
2021,9,171683038
2021,9,166648630
2021,3,168240158
2021,9,168240163
2021,6,171683042
2021,6,168240155
2021,6,171683045
2021,3,168240172
2021,6,171683049
2021,9,168240169
2021,9,171683051
2021,9,168240170
2021,9,171683055
2021,6,168240164
2021,3,168240176
2021,9,171683062
2021,9,168240162
2021,9,171683065
2021,9,168240156
2021,9,171683071
2021,9,168240151
2021,9,171683080
2021,9,168240174
2021,9,171683082
2021,9,168240167
2021,9,171683084
2021,9,168240147
2021,9,171683106
2021,9,169574723
2021,6,169574717
2021,9,169574702
2021,9,171683111
2021,9,169574700
2021,9,171683115
2021,6,169574699
2021,6,169574708
2021,10,171683116
2021,9,171683120
2021,9,169574714
2021,9,171683121
2021,9,171683123
2021,9,171683124
2021,9,171683143
2021,9,169574718
2021,9,171683147
2021,6,169574705
2021,9,171683149
2021,6,171122769
2021,9,171122770
2021,9,171683150
2021,6,173557225
2021,9,171744141
2021,9,171122779
2021,9,171122778
2021,9,173557226
2021,9,173557229
2021,6,171122785
2021,6,171122786
2021,6,171122787
2021,9,173557234
2021,9,171122792
2021,6,173557251
2021,3,171122796
2021,9,171122793
2021,6,171122794
2021,9,171122797
2021,9,171122799
2021,9,173557254
2021,6,171122805
2021,9,173557263
2021,9,171122809
2021,9,171744143
2021,9,171122811
2021,6,173557264
2021,6,173557266
2021,6,171122813
2021,6,173557267
2021,9,171122814
2021,6,173557268
2021,6,173955866
2021,9,173557271
2021,9,171122816
2021,9,171122817
2021,9,173557276
2021,6,173955830
2021,9,171744144
2021,9,173557279
2021,6,171744167
2021,9,173557280
2021,9,173557292
2021,6,171744166
2021,6,171744150
2021,6,171744151
2021,9,171744149
2021,9,171744153
2021,9,173557295
2021,9,171744156
2021,9,173557296
2021,6,171744165
2021,9,173557310
2021,9,173955818
2021,9,171744154
2021,9,171744152
2021,9,173557321
2021,9,173955824
2021,9,173955871
2021,9,173955826
2021,6,173955825
2021,9,174893445
2021,9,173557323
2021,9,173955879
2021,9,173557329
2021,9,173955827
2021,9,173955880
2021,9,174705163
2021,6,173955869
2021,6,173955870
2021,9,174705166
2021,9,174705167
2021,9,173955859
2021,9,173955873
2021,9,174705173
2021,6,173955822
2021,6,174893415
2021,9,174705174
2021,9,173955829
2021,9,174705176
2021,9,174705177
2021,6,173955854
2021,11,174705183
2021,9,174705186
2021,9,174893422
2021,9,174705283
2021,9,174705285
2021,6,174893419
2021,9,174893418
2021,9,174705291
2021,6,176322043
2021,6,174893431
2021,9,174893430
2021,9,174705301
2021,9,174893436
2021,9,174705304
2021,9,174705305
2021,9,174893423
2021,2,174705307
2021,9,174705314
2021,6,174705317
2021,9,176322032
2021,9,176322025
2021,9,174705330
2021,9,176322023
2021,6,176322033
2021,6,178397866
2021,6,178397867
2021,6,174705331
2021,6,178397868
2021,6,178397869
2021,9,174705339
2021,12,176322037
2021,6,176322034
2021,6,176322035
2021,9,176322040
2021,9,174705346
2021,9,176322048
2021,9,178397870
2021,9,174705348
2021,9,178397873
2021,9,174705349
2021,9,174705351
2021,9,178397877
2021,9,174705352
2021,9,174705353
2021,9,174705354
2021,9,174705356
2021,9,174705358
2021,9,174705367
2021,9,174705368
2021,9,174705369
2021,6,174705370
2021,9,174705371
2021,9,175998570
2021,9,175998585
2021,9,175998586
2021,9,175998591
2021,6,175998592
2021,6,175998593
2021,7,175998593
2021,9,175998594
2021,9,175998599
2021,9,175998603
2021,9,175998604
2021,2,175998606
2021,9,175998610
2021,2,175998618
2021,6,175998622
2021,8,175998622
2021,9,175998627
2021,9,175998629
2021,9,175998630
2021,9,175998631
2021,2,175998634
2021,6,175998635
2021,9,175998637
2021,9,175998640
2021,9,175998643
2021,9,175998644
2021,9,175998653
2021,8,175998655
2021,9,175998662
2021,9,175998663
2021,9,175998664
2021,9,175998666
2021,9,175998668
2021,9,175998670
2021,9,175998671
2021,9,175998673
2021,9,175998677
2021,9,175998680
2021,9,175998682
2021,9,175998687
2021,9,175998696
2021,9,177542226
2021,9,177542314
2021,9,177542375
2021,9,177542503
2021,9,179544748
2021,9,179544752
2021,9,161597223
2021,9,161597222
2021,6,161597232
2021,6,163131015
2021,9,163135216
2021,9,163135217
2021,6,163131018
2021,6,163131017
2021,9,163131019
2021,6,164404605
2021,6,164404606
