data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,43391900,,51
2021,43948711,,51
2021,43948712,,51
2021,43391916,,51
2021,43391915,,51
2021,43653280,,51
2021,43653383,,51
2021,43653384,,51
2021,43653253,,51
2021,43653382,,3
2021,43653379,,3
2021,43948743,,51
2021,43653252,,51
2021,43653248,,1
2021,45038584,,51
2021,43653331,,51
2021,43653329,,51
2021,43653328,,51
2021,43653321,,51
2021,43653251,,51
2021,43653320,,51
2021,43653249,,51
2021,43653246,,51
2021,45090568,,51
2021,45090569,,51
2021,43653309,,51
2021,43653306,,51
2021,45090573,,51
2021,45807828,,51
2021,41826735,,51
2021,41447561,,51
2021,43948742,,51
2021,45038583,,51
2021,43948741,,51
2021,43948740,,51
2021,43948739,,51
2021,43948736,,51
2021,43948737,,51
2021,45807822,,51
2021,45038555,,51
2021,43948735,,52
2021,43948735,,53
2021,43948729,,51
2021,43948730,,51
2021,43948731,,51
2021,43948732,,51
2021,43948728,,51
2021,43948702,,51
2021,43948727,,51
2021,45038610,,51
2021,45038609,,51
2021,45038608,,51
2021,45038607,,51
2021,45038606,,51
2021,43391931,,51
2021,45038551,,51
2021,45038604,,51
2021,45038603,,52
2021,45038642,,51
2021,45038602,,53
2021,45038601,,51
2021,45038600,,3
2021,45038549,,51
2021,45038599,,3
2021,45038545,,51
2021,45038546,,51
2021,45038598,,51
2021,45038596,,51
2021,45038595,,51
2021,45038594,,9
2021,45038592,,51
2021,45038537,,51
2021,45038591,,51
2021,45807823,,51
2021,45038536,,51
2021,45038588,,51
2021,45038589,,51
2021,45038665,,3
2021,45038664,,53
2021,45038663,,51
2021,45038661,,3
2021,45038662,,3
2021,45038660,,51
2021,45038658,,51
2021,45038657,,51
2021,45038656,,51
2021,45038655,,1
2021,45038654,,51
2021,45038653,,51
2021,45038652,,51
2021,45038651,,51
2021,45038650,,51
2021,45038645,,51
2021,45038646,,51
2021,45038644,,51
2021,45038643,,51
2021,45516938,,51
2021,45090565,,51
2021,45090570,,51
2021,45090566,,51
2021,45090567,,51
2021,45090583,,51
2021,45090582,,51
2021,45090584,,51
2021,45090581,,1
2021,45090580,,3
2021,45090578,,51
2021,45090579,,51
2021,45090577,,9
2021,45090576,,51
2021,45090575,,3
2021,41826768,,51
2021,41830576,,51
2021,41830575,,51
2021,41826766,,51
2021,41830573,,51
2021,43075398,,51
2021,43075399,,51
2021,43653278,,51
2021,41830572,,3
2021,42175864,,51
2021,45038582,,51
2021,43391934,,51
2021,43391935,,51
2021,42175893,,51
2021,42175892,,51
2021,42175887,,51
2021,43653388,,51
2021,43653389,,51
2021,42175852,,51
2021,42175878,,51
2021,42175877,,51
2021,42175876,,51
2021,42465947,,51
2021,42175874,,51
2021,43653386,,3
2021,42175870,,51
2021,42175871,,51
2021,42175872,,53
2021,43653387,,51
2021,43391907,,51
2021,43653385,,51
2021,42175867,,51
2021,41447565,,51
2021,42175848,,51
2021,42175866,,51
2021,42175865,,51
2021,42175863,,51
2021,42175862,,51
2021,41826740,,51
2021,42175860,,51
2021,42465951,,3
2021,41460237,,52
2021,42465948,,51
2021,42465949,,3
2021,42465936,,51
2021,42465946,,51
2021,42465944,,51
2021,42465932,,51
2021,42465943,,3
2021,45090571,,51
2021,43391899,,51
2021,42465940,,51
2021,42780850,,51
2021,42465939,,51
2021,42780866,,51
2021,41447560,,51
2021,42780865,,1
2021,42780864,,52
2021,42780852,,51
2021,42780863,,51
2021,42780862,,51
2021,42780851,,51
2021,42780858,,51
2021,41447566,,51
2021,41955216,,51
2021,41955218,,51
2021,41951302,,51
2021,41955219,,52
2021,41951303,,51
2021,41955221,,51
2021,42297878,,51
2021,42297879,,51
2021,42297880,,51
2021,42297881,,51
2021,42297882,,51
2021,42297883,,51
2021,42297884,,51
2021,42297885,,51
2021,42297886,,51
2021,42297888,,51
2021,42297887,,51
2021,42297889,,51
2021,42297890,,51
2021,42297891,,51
2021,42297892,,51
2021,42297893,,51
2021,42297894,,51
2021,42297895,,51
2021,42297896,,51
2021,42297897,,52
2021,42297898,,51
2021,45536664,,51
2021,42297901,,51
2021,42297900,,51
2021,42297902,,51
2021,42297903,,51
2021,42297904,,51
2021,42500647,,51
2021,42500648,,51
2021,42500649,,51
2021,42500650,,51
2021,42500651,,51
2021,42500652,,51
2021,42500653,,51
2021,42746857,,51
2021,42500655,,51
2021,42500656,,51
2021,42500657,,51
2021,45536665,,51
2021,42746858,,52
2021,42746859,,51
2021,45536666,,51
2021,42746860,,51
2021,42500663,,51
2021,42500664,,51
2021,42500665,,51
2021,42746862,,51
2021,42746869,,51
2021,42746866,,51
2021,42746875,,51
2021,42746867,,51
2021,42746882,,51
2021,42746883,,51
2021,42746878,,51
2021,42746864,,51
2021,42746861,,1
2021,42746870,,51
2021,42746872,,51
2021,42746873,,51
2021,42746874,,51
2021,42746877,,51
2021,42746868,,51
2021,42746863,,51
2021,42746871,,51
2021,42746881,,51
2021,42746880,,51
2021,42746885,,51
2021,42746886,,51
2021,43129418,,51
2021,43129415,,51
2021,43129423,,51
2021,43129424,,51
2021,43129413,,4
2021,43129401,,51
2021,43129399,,52
2021,43129416,,51
2021,43129426,,51
2021,43129396,,51
2021,43129422,,51
2021,43129393,,51
2021,43129419,,51
2021,43129420,,51
2021,43129421,,51
2021,43129400,,51
2021,43129412,,51
2021,43129398,,51
2021,43129392,,51
2021,43129395,,51
2021,43129417,,51
2021,43975161,,51
2021,43129391,,51
2021,43129397,,51
2021,43445473,,51
2021,43445499,,51
2021,43445500,,51
2021,43975140,,51
2021,43975141,,51
2021,43445496,,51
2021,43445485,,51
2021,43445494,,51
2021,43445495,,51
2021,43445501,,51
2021,43445490,,51
2021,43445488,,51
2021,43445487,,51
2021,43445477,,52
2021,43445478,,51
2021,43445479,,51
2021,43445480,,51
2021,43445481,,51
2021,43445486,,51
2021,43445493,,3
2021,43445491,,3
2021,43816449,,51
2021,43445474,,51
2021,43975153,,51
2021,43445482,,51
2021,43445497,,51
2021,43816450,,51
2021,43445492,,51
2021,43445483,,51
2021,43816451,,51
2021,43816452,,4
2021,43816453,,51
2021,43816456,,52
2021,43816457,,51
2021,43816458,,51
2021,43816459,,51
2021,43816462,,51
2021,43816460,,51
2021,43816461,,51
2021,43816463,,51
2021,43816464,,51
2021,43816465,,51
2021,43816466,,51
2021,43816469,,51
2021,43816467,,51
2021,43816468,,51
2021,43816470,,52
2021,43816471,,51
2021,43816472,,51
2021,43816473,,51
2021,43816474,,51
2021,43975136,,1
2021,43975131,,51
2021,43975135,,51
2021,43975158,,51
2021,43975154,,51
2021,43975148,,53
2021,43975149,,51
2021,43975160,,51
2021,43975146,,51
2021,43975145,,51
2021,43975138,,51
2021,45039874,,51
2021,43975162,,51
2021,44497863,,3
2021,44497858,,51
2021,43975159,,51
2021,44497873,,51
2021,44497859,,51
2021,44497879,,51
2021,44497870,,52
2021,44497868,,51
2021,44497860,,51
2021,44497881,,51
2021,44497876,,51
2021,44497872,,51
2021,44497871,,51
2021,44497875,,51
2021,44497877,,51
2021,44497867,,51
2021,44497861,,51
2021,44497862,,51
2021,44497869,,51
2021,44497878,,51
2021,44497874,,51
2021,44497880,,51
2021,44715592,,51
2021,44715593,,51
2021,44715594,,51
2021,44715978,,51
2021,44715979,,51
2021,44715595,,51
2021,44715596,,51
2021,44715597,,51
2021,44715985,,51
2021,44715589,,51
2021,44715983,,51
2021,44715610,,51
2021,44715591,,51
2021,44715981,,51
2021,44715982,,51
2021,45039855,,51
2021,45039856,,51
2021,44715980,,51
2021,45039858,,3
2021,45039871,,51
2021,45039872,,51
2021,45039870,,51
2021,45039875,,51
2021,45039882,,51
2021,45039860,,51
2021,45039873,,51
2021,45039864,,51
2021,45039876,,51
2021,45039867,,51
2021,45039883,,51
2021,45039868,,51
2021,45039866,,51
2021,45039861,,51
2021,45039859,,52
2021,45039880,,51
2021,45039879,,51
2021,45039881,,51
2021,45039865,,51
2021,45039877,,51
2021,45039878,,51
2021,45536667,,51
2021,45039869,,51
2021,45039863,,51
2021,45536668,,9
2021,46055492,,51
2021,42297905,,51
2021,41460256,,51
2021,42248934,,51
2021,41460258,,51
2021,46012234,,51
2021,46012235,,51
2021,41447573,,51
2021,46012240,,9
2021,43695325,,51
2021,45509487,,51
2021,46012253,,51
2021,46012260,,51
2021,46012263,,51
2021,42248938,,51
2021,43963411,,3
2021,46012265,,51
2021,42482899,,1
2021,42482900,,1
2021,42482902,,51
2021,44694441,,51
2021,46012268,,51
2021,42482906,,51
2021,43426477,,51
2021,44425286,,51
2021,42482907,,51
2021,42745959,,51
2021,42745961,,51
2021,46012275,,3
2021,46012276,,3
2021,46012278,,51
2021,42745994,,51
2021,46012283,,51
2021,42746004,,51
2021,42746005,,51
2021,42746013,,51
2021,43695335,,51
2021,45007373,,51
2021,43096145,,51
2021,43096146,,51
2021,43096147,,51
2021,43963413,,51
2021,46012289,,51
2021,46012290,,51
2021,46012294,,51
2021,43096150,,51
2021,43096151,,51
2021,43695340,,3
2021,43096153,,51
2021,43096154,,51
2021,46012297,,51
2021,43963415,,51
2021,43963416,,51
2021,44694444,,51
2021,46012298,,51
2021,46012301,,51
2021,46012304,,51
2021,46012305,,51
2021,46012310,,3
2021,46012311,,3
2021,46012316,,51
2021,43695351,,51
2021,45509495,,3
2021,45509496,,3
2021,44694450,,51
2021,46012324,,51
2021,46012327,,51
2021,46012329,,51
2021,43963425,,51
2021,44425295,,51
2021,43963426,,51
2021,43963427,,51
2021,46012332,,51
2021,46012335,,51
2021,46012340,,51
2021,45007384,,51
2021,46012348,,51
2021,46012350,,51
2021,44425297,,51
2021,44425298,,51
2021,44425299,,51
2021,44425300,,51
2021,44425301,,51
2021,44425302,,51
2021,44425303,,51
2021,46012356,,1
2021,44694451,,51
2021,46012358,,3
2021,44425315,,3
2021,44425317,,3
2021,46012361,,51
2021,44425320,,51
2021,46012369,,51
2021,46012370,,51
2021,46012374,,51
2021,46012379,,51
2021,44694453,,51
2021,44694454,,51
2021,44694455,,3
2021,44694456,,51
2021,45007387,,51
2021,44694457,,3
2021,44694458,,3
2021,46012386,,51
2021,46012387,,51
2021,44694461,,3
2021,45007388,,51
2021,46012390,,51
2021,45007390,,9
2021,46012394,,51
2021,46012398,,51
2021,46012406,,51
2021,46012411,,51
2021,46012412,,51
2021,45007397,,3
2021,45007398,,51
2021,42297906,,51
2021,42297907,,51
2021,42297908,,51
2021,42297909,,51
2021,42297910,,51
2021,42297911,,51
2021,42297912,,51
2021,42297913,,51
2021,42297914,,51
2021,42297915,,51
2021,42297916,,51
2021,42297917,,51
2021,42500666,,53
2021,42297918,,51
2021,42297919,,51
2021,42297920,,52
2021,43816478,,51
2021,42500667,,51
2021,42500668,,51
2021,42500669,,53
2021,42500670,,51
2021,42500671,,51
2021,42500672,,51
2021,42500673,,51
2021,42500675,,51
2021,42500676,,51
2021,42746890,,51
2021,42746895,,51
2021,42746891,,51
2021,42746898,,51
2021,42746897,,3
2021,43129430,,51
2021,43129429,,51
2021,43445503,,51
2021,43129433,,51
2021,43129432,,51
2021,43129427,,52
2021,43129427,,53
2021,43129431,,51
2021,43445502,,51
2021,43445506,,51
2021,43445504,,51
2021,43816480,,51
2021,43816481,,51
2021,43816482,,51
2021,43816483,,51
2021,43816484,,51
2021,43816485,,51
2021,43816487,,51
2021,43975163,,51
2021,43816489,,51
2021,43816490,,51
2021,43975164,,51
2021,43975171,,51
2021,43975169,,51
2021,43975170,,51
2021,43975172,,51
2021,43975173,,51
2021,44497888,,51
2021,44497884,,51
2021,44497882,,51
2021,44497883,,51
2021,44497885,,51
2021,44497896,,51
2021,44716005,,51
2021,44716006,,51
2021,44497889,,51
2021,44715986,,51
2021,44716004,,51
2021,44715987,,51
2021,44715997,,51
2021,44715998,,51
2021,44715991,,51
2021,45039889,,51
2021,45039888,,51
2021,45536698,,51
2021,45536699,,51
2021,45536700,,51
2021,43129434,,51
2021,42297923,,51
2021,43129435,,1
2021,43816492,,51
2021,42139491,,51
2021,42139492,,51
2021,41636653,,3
2021,41636654,,51
2021,41636655,,51
2021,41636656,,51
2021,41636657,,51
2021,41636658,,51
2021,42139493,,51
2021,42139494,,51
2021,42139495,,3
2021,42370730,,51
2021,42139496,,51
2021,42139497,,51
2021,42139498,,51
2021,42139499,,51
2021,42139489,,51
2021,42139490,,51
2021,42370725,,51
2021,42370726,,51
2021,42370727,,51
2021,42370728,,51
2021,42370729,,3
2021,42370734,,51
2021,42370733,,51
2021,42370735,,51
2021,42370737,,51
2021,42370736,,51
2021,42792761,,51
2021,42792762,,51
2021,42792763,,51
2021,42792764,,51
2021,42792765,,51
2021,42792766,,51
2021,43292388,,51
2021,43292387,,51
2021,43292389,,51
2021,43292390,,51
2021,43292391,,51
2021,43292392,,51
2021,44176365,,51
2021,44176363,,51
2021,44176364,,51
2021,44176366,,51
2021,44176370,,51
2021,44176367,,51
2021,44176373,,51
2021,44176368,,3
2021,44176369,,3
2021,44176371,,51
2021,44176372,,53
2021,44176374,,51
2021,44176375,,51
2021,44176376,,51
2021,44176377,,51
2021,44176378,,51
2021,44176379,,51
2021,44176380,,51
2021,44176383,,51
2021,44176381,,51
2021,44527657,,51
2021,44527658,,51
2021,44527659,,51
2021,41954904,,51
2021,41954906,,51
2021,41954907,,51
2021,41951164,,51
2021,41954910,,3
2021,41954909,,51
2021,41954908,,51
2021,41954911,,51
2021,41954912,,51
2021,41954914,,51
2021,41954913,,51
2021,42297720,,51
2021,41954915,,3
2021,41954916,,51
2021,41951165,,51
2021,41954917,,51
2021,41954918,,51
2021,42297721,,51
2021,41954919,,51
2021,41951166,,51
2021,41954920,,51
2021,41954921,,51
2021,41951167,,51
2021,41951170,,51
2021,41951169,,51
2021,41951168,,51
2021,41954924,,51
2021,41954925,,51
2021,41954923,,51
2021,41954922,,51
2021,41951171,,51
2021,41954929,,51
2021,41954926,,52
2021,41954927,,51
2021,41954928,,51
2021,41954961,,51
2021,41954930,,51
2021,42297719,,51
2021,41951172,,51
2021,41954932,,53
2021,41951173,,51
2021,41954931,,51
2021,41954933,,51
2021,43240070,,51
2021,41954935,,9
2021,41954936,,51
2021,41954937,,51
2021,41954938,,51
2021,41954939,,9
2021,43715834,,51
2021,43715835,,51
2021,41954942,,51
2021,41954945,,51
2021,41954944,,51
2021,41954943,,9
2021,41954946,,51
2021,41954947,,51
2021,41954948,,51
2021,41954949,,51
2021,41954950,,51
2021,41954952,,51
2021,43240071,,51
2021,41954953,,51
2021,44955097,,51
2021,41954955,,51
2021,41954956,,51
2021,41954958,,51
2021,41954957,,51
2021,41954959,,3
2021,41954960,,51
2021,41951174,,51
2021,42297722,,51
2021,42297723,,51
2021,42297724,,51
2021,42297725,,51
2021,42297726,,9
2021,42297727,,51
2021,42297728,,51
2021,42297729,,51
2021,42297730,,51
2021,42297731,,51
2021,42297733,,51
2021,42297734,,51
2021,42297736,,51
2021,42297732,,51
2021,42297735,,51
2021,42297738,,51
2021,42297739,,9
2021,42297737,,51
2021,43715836,,51
2021,43715837,,3
2021,43715838,,52
2021,42297744,,51
2021,43715839,,51
2021,42297745,,51
2021,42297746,,51
2021,42297747,,51
2021,42297782,,51
2021,42297748,,51
2021,42297749,,51
2021,42297750,,51
2021,42297751,,51
2021,42297752,,3
2021,42297753,,51
2021,43715840,,51
2021,42297755,,5
2021,42297759,,51
2021,42297756,,51
2021,42297757,,51
2021,42297758,,51
2021,42297760,,9
2021,42297762,,51
2021,42297763,,51
2021,42297761,,51
2021,42297764,,51
2021,42297765,,51
2021,43715841,,51
2021,44955098,,51
2021,42297768,,51
2021,42297769,,51
2021,42297770,,51
2021,42297771,,51
2021,42297772,,51
2021,42297773,,51
2021,42297774,,51
2021,42297775,,3
2021,42297776,,51
2021,42297777,,51
2021,42297778,,51
2021,42297780,,51
2021,42297781,,51
2021,42738903,,51
2021,42738905,,51
2021,42738906,,51
2021,42738907,,51
2021,42738908,,51
2021,42738909,,51
2021,42738910,,51
2021,42738911,,51
2021,42738912,,51
2021,42738913,,51
2021,42738914,,51
2021,42738915,,51
2021,42738916,,51
2021,42738917,,51
2021,42738919,,51
2021,42738920,,51
2021,42738921,,51
2021,42738922,,51
2021,42738926,,51
2021,42738923,,51
2021,42738924,,51
2021,42738925,,51
2021,42738928,,51
2021,42738929,,51
2021,43240073,,51
2021,42738931,,51
2021,42738932,,51
2021,42738933,,51
2021,44693247,,51
2021,42738934,,51
2021,42738935,,51
2021,42738936,,51
2021,42738937,,51
2021,42738938,,51
2021,42738939,,51
2021,42738940,,51
2021,42738941,,51
2021,42738942,,51
2021,42738943,,51
2021,42738944,,51
2021,42738945,,51
2021,42738946,,51
2021,42738947,,51
2021,42738948,,51
2021,42738949,,51
2021,42738950,,51
2021,42738951,,51
2021,42738952,,51
2021,42738953,,51
2021,42738954,,53
2021,42738955,,51
2021,42738957,,51
2021,42738956,,51
2021,43240074,,51
2021,43240075,,51
2021,43240076,,51
2021,43240077,,51
2021,43240078,,51
2021,43240079,,51
2021,43240080,,51
2021,43240081,,52
2021,43240120,,51
2021,43240118,,51
2021,43240119,,1
2021,43240117,,51
2021,43240116,,51
2021,43240115,,51
2021,43240114,,51
2021,43240112,,51
2021,43240109,,51
2021,43240113,,51
2021,43240110,,51
2021,43240111,,51
2021,43240107,,51
2021,43240108,,51
2021,43240106,,51
2021,43240105,,3
2021,43240104,,51
2021,43240103,,51
2021,43240102,,51
2021,43240100,,51
2021,43240101,,51
2021,43240098,,51
2021,43240099,,51
2021,43240097,,51
2021,43715847,,51
2021,43715848,,51
2021,43240096,,51
2021,43240095,,51
2021,43240094,,51
2021,43240092,,51
2021,43240093,,51
2021,43240091,,51
2021,43240090,,51
2021,43240088,,51
2021,43240089,,51
2021,43240087,,51
2021,43240086,,51
2021,43240085,,51
2021,43240083,,51
2021,43240084,,51
2021,43240082,,51
2021,43240121,,51
2021,43240122,,51
2021,43715842,,51
2021,43715843,,51
2021,43715844,,51
2021,43715845,,3
2021,43240128,,51
2021,43715849,,3
2021,43715850,,51
2021,43715851,,1
2021,43240129,,51
2021,43240130,,51
2021,43886615,,51
2021,43240137,,51
2021,43240131,,51
2021,43240132,,51
2021,43240133,,51
2021,43715846,,3
2021,43240135,,51
2021,43240136,,51
2021,43240138,,3
2021,43240139,,51
2021,43240140,,51
2021,43240141,,51
2021,43240142,,51
2021,43240143,,51
2021,43240144,,51
2021,43978123,,51
2021,43715852,,51
2021,43715853,,51
2021,43715856,,51
2021,43715854,,51
2021,43715855,,51
2021,43715857,,51
2021,43715858,,51
2021,43715859,,51
2021,43715860,,51
2021,43715861,,51
2021,43715862,,51
2021,43715863,,51
2021,43715864,,51
2021,43715865,,51
2021,43715866,,51
2021,43715867,,51
2021,43715868,,51
2021,43715869,,51
2021,43715914,,51
2021,43715875,,51
2021,43715870,,51
2021,43715876,,1
2021,43715877,,51
2021,43715878,,51
2021,43715879,,51
2021,43715880,,51
2021,43715881,,51
2021,43886616,,51
2021,43715882,,51
2021,43715883,,51
2021,43715884,,51
2021,43715885,,51
2021,43715886,,51
2021,43715887,,51
2021,43715888,,51
2021,43715890,,51
2021,43715889,,51
2021,43715915,,51
2021,43715891,,51
2021,43715892,,51
2021,43715893,,51
2021,43715894,,51
2021,43715895,,51
2021,43715896,,3
2021,43715897,,51
2021,43715898,,51
2021,43715899,,51
2021,43715900,,51
2021,43715901,,51
2021,43715916,,51
2021,43715902,,51
2021,43715903,,51
2021,43715905,,51
2021,43715904,,51
2021,43715906,,51
2021,43715907,,51
2021,43715908,,51
2021,43715909,,51
2021,43715917,,51
2021,43715918,,51
2021,43715910,,51
2021,43715911,,51
2021,43715912,,9
2021,43715913,,51
2021,43886617,,51
2021,43886618,,51
2021,43886619,,51
2021,43886620,,51
2021,43886621,,51
2021,43886622,,51
2021,43886623,,51
2021,43886624,,51
2021,43886625,,51
2021,43886626,,51
2021,43886627,,51
2021,43886628,,51
2021,43886629,,51
2021,43886630,,51
2021,43886694,,51
2021,43886631,,51
2021,43886632,,51
2021,43886633,,51
2021,43886634,,51
2021,43886635,,51
2021,43886636,,51
2021,43886637,,51
2021,43978124,,3
2021,43978125,,51
2021,43886638,,51
2021,43886639,,51
2021,43886640,,51
2021,43886641,,51
2021,43886642,,51
2021,43886643,,51
2021,43886644,,51
2021,43886645,,51
2021,43886646,,51
2021,43886647,,51
2021,43886648,,51
2021,43886649,,51
2021,43886650,,51
2021,43886651,,51
2021,43886652,,51
2021,43886653,,51
2021,43886695,,51
2021,43886654,,51
2021,43886655,,51
2021,43886656,,51
2021,43886658,,51
2021,43886696,,51
2021,43886657,,51
2021,43886659,,51
2021,43886660,,51
2021,43886663,,51
2021,43886661,,51
2021,43886662,,51
2021,43886668,,9
2021,43886664,,51
2021,43978126,,51
2021,43886665,,51
2021,43886667,,51
2021,43886666,,51
2021,43886669,,51
2021,43886670,,51
2021,43886671,,9
2021,43978127,,51
2021,43886672,,51
2021,43886673,,51
2021,43886674,,51
2021,43886675,,51
2021,43886676,,51
2021,43886677,,51
2021,43886678,,51
2021,43886679,,51
2021,43886680,,51
2021,43886681,,51
2021,43886682,,51
2021,43886683,,51
2021,43886685,,51
2021,43886684,,51
2021,43886686,,51
2021,43886687,,51
2021,43886688,,51
2021,43886689,,51
2021,43886690,,51
2021,43886691,,51
2021,43886692,,51
2021,43886693,,51
2021,43978128,,51
2021,43978129,,51
2021,43978130,,51
2021,43978131,,51
2021,43978132,,51
2021,43978133,,51
2021,43978134,,51
2021,43978135,,51
2021,43978136,,51
2021,43978137,,51
2021,43978138,,51
2021,43978139,,51
2021,43978141,,51
2021,43978140,,51
2021,43978142,,51
2021,43978143,,51
2021,43978195,,51
2021,43978144,,51
2021,43978145,,51
2021,43978146,,51
2021,43978147,,51
2021,43978149,,51
2021,43978150,,51
2021,43978148,,51
2021,43978151,,51
2021,43978152,,51
2021,43978153,,51
2021,44627164,,51
2021,43978154,,51
2021,43978155,,51
2021,43978156,,51
2021,43978157,,51
2021,43978158,,51
2021,43978159,,51
2021,43978160,,51
2021,43978161,,51
2021,43978176,,51
2021,43978162,,51
2021,44277265,,51
2021,43978163,,51
2021,43978189,,3
2021,43978190,,51
2021,43978164,,51
2021,43978165,,51
2021,43978166,,51
2021,43978167,,51
2021,43978168,,51
2021,44277336,,51
2021,43978169,,51
2021,43978170,,51
2021,43978171,,51
2021,43978172,,51
2021,43978173,,51
2021,43978174,,51
2021,43978175,,51
2021,43978177,,51
2021,43978178,,51
2021,43978179,,51
2021,43978180,,51
2021,43978181,,51
2021,43978196,,51
2021,43978182,,51
2021,43978183,,51
2021,43978184,,51
2021,44277266,,51
2021,44955099,,51
2021,43978187,,51
2021,43978186,,51
2021,43978188,,51
2021,43978192,,51
2021,43978191,,51
2021,43978193,,51
2021,43978194,,51
2021,44277267,,52
2021,44277268,,51
2021,44277273,,51
2021,44277269,,51
2021,44277270,,51
2021,44627210,,51
2021,44277271,,51
2021,44277272,,51
2021,44277274,,3
2021,44277275,,51
2021,44277276,,51
2021,44277279,,51
2021,44277277,,51
2021,44277278,,51
2021,44277280,,51
2021,44277281,,51
2021,44277282,,51
2021,44277283,,51
2021,44277340,,51
2021,44277284,,51
2021,44277285,,51
2021,44277288,,51
2021,44277286,,51
2021,44277287,,3
2021,44277293,,51
2021,44277289,,51
2021,44277290,,51
2021,44277291,,51
2021,44277292,,51
2021,44277294,,51
2021,44277295,,51
2021,44277297,,51
2021,44277296,,51
2021,44277298,,51
2021,44277299,,51
2021,44277300,,51
2021,44277306,,51
2021,44277301,,51
2021,44277302,,51
2021,44277303,,51
2021,44277304,,51
2021,44277305,,51
2021,44277307,,51
2021,44277308,,51
2021,44277309,,51
2021,44627165,,51
2021,44277310,,51
2021,44277311,,51
2021,44277312,,51
2021,44277313,,51
2021,44277314,,51
2021,44277317,,51
2021,44277315,,51
2021,44277318,,51
2021,44277316,,51
2021,44277320,,51
2021,44277321,,51
2021,44277322,,51
2021,44277325,,51
2021,44277323,,51
2021,44277324,,51
2021,44277326,,51
2021,44277328,,51
2021,44277329,,51
2021,44277327,,51
2021,44277330,,51
2021,44277331,,51
2021,44277333,,51
2021,44277334,,51
2021,44277332,,51
2021,44277335,,51
2021,44277337,,51
2021,44277338,,51
2021,44277339,,51
2021,44627166,,51
2021,44627167,,51
2021,44627168,,51
2021,44627169,,51
2021,44627170,,51
2021,44627171,,51
2021,44627172,,51
2021,44627173,,4
2021,44627174,,51
2021,45793782,,51
2021,44627175,,51
2021,44627176,,51
2021,44627178,,51
2021,44627177,,51
2021,44627179,,51
2021,44627185,,5
2021,44627186,,51
2021,44627187,,51
2021,44627188,,51
2021,44627189,,51
2021,44627190,,51
2021,44627191,,51
2021,44627192,,51
2021,44627193,,51
2021,44627194,,51
2021,44627195,,51
2021,44627196,,51
2021,44627197,,4
2021,44627198,,51
2021,44627199,,51
2021,44627200,,51
2021,44627201,,51
2021,44627202,,51
2021,44627203,,51
2021,44627204,,51
2021,44627205,,51
2021,44627206,,51
2021,44627209,,51
2021,44693248,,51
2021,44627211,,51
2021,44627212,,51
2021,44627213,,51
2021,44627214,,51
2021,44627215,,51
2021,44627216,,51
2021,44627217,,51
2021,44627218,,51
2021,44627219,,3
2021,44627221,,51
2021,44627220,,3
2021,44627222,,51
2021,44693249,,51
2021,44627223,,51
2021,44627224,,51
2021,44627225,,51
2021,44627226,,51
2021,44627227,,51
2021,44693250,,51
2021,44693252,,51
2021,44693251,,51
2021,44693253,,51
2021,44693254,,51
2021,44693255,,51
2021,44693256,,51
2021,44955100,,51
2021,44693257,,3
2021,44955101,,51
2021,44693258,,51
2021,44693259,,51
2021,44693260,,51
2021,44693261,,51
2021,44693263,,51
2021,44693262,,51
2021,44693264,,51
2021,44693266,,51
2021,44693265,,51
2021,44693267,,51
2021,44693268,,51
2021,44693269,,51
2021,44693270,,51
2021,44693271,,51
2021,44693272,,51
2021,44693273,,51
2021,44955102,,51
2021,44693274,,51
2021,44693275,,51
2021,44693276,,51
2021,44693277,,51
2021,44693278,,51
2021,44693279,,51
2021,44693280,,51
2021,44693281,,51
2021,44693282,,51
2021,44693283,,51
2021,44693284,,51
2021,44693285,,52
2021,44693286,,4
2021,44693289,,51
2021,44693290,,51
2021,44693291,,51
2021,44693292,,51
2021,44693287,,51
2021,44693288,,51
2021,44955103,,51
2021,44693293,,51
2021,44693294,,51
2021,44693295,,51
2021,44693296,,51
2021,44693297,,51
2021,44693298,,51
2021,44693299,,51
2021,44693300,,51
2021,44693301,,51
2021,44693302,,51
2021,44693303,,51
2021,44693304,,51
2021,44693305,,51
2021,44693307,,51
2021,44693306,,51
2021,44955104,,51
2021,44693308,,51
2021,44955105,,51
2021,44955106,,51
2021,44955107,,51
2021,44955108,,51
2021,44955111,,51
2021,44955109,,51
2021,44955110,,51
2021,44955114,,51
2021,44955112,,51
2021,44955113,,51
2021,44955115,,51
2021,44955116,,51
2021,44955117,,51
2021,44955118,,51
2021,44955119,,51
2021,44955120,,51
2021,44955121,,51
2021,44955123,,51
2021,44955122,,51
2021,44955124,,51
2021,44955125,,51
2021,44955126,,51
2021,44955127,,51
2021,44955128,,51
2021,44955129,,51
2021,44955130,,51
2021,44955131,,51
2021,44955132,,51
2021,44955133,,51
2021,44955136,,51
2021,44955137,,51
2021,44955134,,51
2021,44955135,,51
2021,44955138,,51
2021,44955139,,51
2021,44955140,,51
2021,44955141,,51
2021,44955142,,51
2021,45679550,,51
2021,45679551,,51
2021,44955143,,51
2021,45679552,,51
2021,45679553,,51
2021,45793786,,51
2021,45793787,,51
2021,45679556,,51
2021,45679557,,51
2021,44955144,,51
2021,44955145,,51
2021,44955146,,51
2021,44955147,,51
2021,44955148,,51
2021,44955149,,51
2021,44955150,,51
2021,44955151,,51
